OBS_NUM;CPMN;CPRON;CMUNN;FNAC;NOMB;NOMBFREQ;APE1;APE1FREQ;APE2;APE2FREQ;IDEN;NDOCU;NIE;SEXO
758;35016;35;016;20091028;DANIEL;0.0044697901;GOMEZ;0.0036749143;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
759;35016;35;016;19981005;MARTA;0.0023032913;DOVAL;0.0000258797;MOLINA;0.0022441378;00000000;00000000000000000000;00000000000;6
760;35012;35;012;20110819;GABRIEL;0.0016322683;JIMENEZ;0.0081391587;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
761;35016;35;016;20110418;DANIEL;0.0044697901;DEL PINO;0.000020334;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;1
762;35016;35;016;20030219;DANIEL;0.0044697901;GONZALEZ;0.0312792879;DOMINGUEZ;0.0050132633;00000000;00000000000000000000;00000000000;1
763;35016;35;016;20061213;DANIEL;0.0044697901;RAMIREZ;0.0096679083;ALFERO;1.8485484E-6;00000000;00000000000000000000;00000000000;1
764;35016;35;016;20090707;GABRIEL;0.0016322683;GARCIA;0.0279389609;SUAREZ;0.0181028347;00000000;00000000000000000000;00000000000;1
765;35016;35;016;20021203;GABRIEL;0.0016322683;SANTANA;0.0321684397;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
766;35016;35;016;20060601;DANIEL;0.0044697901;REGUERA;0.0000850332;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
767;35016;35;016;20110818;DANIEL;0.0044697901;SUAREZ;0.0173005647;SOSA;0.0069283595;00000000;00000000000000000000;00000000000;1
768;66131;66;131;19780919;GABRIEL;0.0016322683;BELDA;0.000020334;BOVLIND;1.8485484E-6;00000000;00000000000000000000;35046086114;1
769;35016;35;016;20120106;GABRIEL;0.0016322683;GONZALEZ;0.0312792879;VICENTE;0.0001737636;00000000;00000000000000000000;00000000000;1
770;7040;" 7";040;20001223;GABRIEL;0.0016322683;PICARDO;5.5456453E-6;ARTILES;0.003647186;00000000;00000000000000000000;00000000000;1
771;35015;35;015;20051016;DANIEL;0.0044697901;MARRERO;0.0083184679;ABEIJON;0.0000221826;00000000;00000000000000000000;00000000000;1
772;35016;35;016;20090417;DANIEL;0.0044697901;JIMENEZ;0.0081391587;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
773;35002;35;002;20110527;GABRIEL;0.0016322683;SANCHEZ;0.0159917924;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
774;35017;35;017;20111103;GABRIEL;0.0016322683;BENAVIDES;0.0000628506;BRAVO;0.0003345873;00000000;00000000000000000000;00000000000;1
775;35016;35;016;20070114;MARTA;0.0023032913;GONZALEZ;0.0312792879;CABRERA;0.0127716211;00000000;00000000000000000000;00000000000;6
776;35004;35;004;20011101;DANIEL;0.0044697901;VALIENTE;0.0001663694;ANAVEZA;1.8485484E-6;00000000;00000000000000000000;00000000000;1
777;35002;35;002;20050808;GABRIEL;0.0016322683;MENDEZ;0.0029096152;OJEDA;0.0042054477;00000000;00000000000000000000;00000000000;1
778;35016;35;016;20070309;DANIEL;0.0044697901;TRUJILLO;0.0039318625;NAVARRO;0.0048783193;00000000;00000000000000000000;00000000000;1
779;35016;35;016;20050807;MARTA;0.0023032913;SUAREZ;0.0173005647;ROSA;0.0005656558;00000000;00000000000000000000;00000000000;6
780;35016;35;016;20000720;GABRIEL;0.0016322683;RAVELO;0.0004695313;HENRIQUEZ;0.002345808;00000000;00000000000000000000;00000000000;1
781;38038;38;038;20050508;GABRIEL;0.0016322683;HERNANDEZ;0.0277319235;GIL;0.0038209496;00000000;00000000000000000000;00000000000;1
782;35002;35;002;20091118;GABRIEL;0.0016322683;MONROY;0.0002976163;CEA;0.0000277282;00000000;00000000000000000000;00000000000;1
783;35016;35;016;20101018;GABRIEL;0.0016322683;DELGADO;0.0038135554;SUAREZ;0.0181028347;00000000;00000000000000000000;00000000000;1
784;35015;35;015;20081120;DANIEL;0.0044697901;FRANCES;0.0003013134;IHMANN;1.8485484E-6;00000000;00000000000000000000;00000000000;1
785;35016;35;016;20111018;GABRIEL;0.0016322683;MOARES;0.0000184855;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
786;23050;23;050;19860612;DANIEL;0.0044697901;HILU;1.8485484E-6;CHACON;0.0002107345;00000000;00000000000000000000;00000000000;1
787;35017;35;017;20050803;GABRIEL;0.0016322683;PANICO;7.3941937E-6;DUGARIA;1.8485484E-6;00000000;00000000000000000000;00000000000;1
788;35002;35;002;20040203;GABRIEL;0.0016322683;ASCANIO;0.0003308902;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;1
789;35009;35;009;19950124;DANIEL;0.0044697901;GUERRA;0.0053922158;DIAZ;0.0146238666;00000000;00000000000000000000;00000000000;1
790;35017;35;017;20040518;DANIEL;0.0044697901;SUPOLOVA;3.6970969E-6;-;0.1128612757;00000000;00000000000000000000;00000000000;1
791;35016;35;016;19980629;DANIEL;0.0044697901;GOMES;0.0002199773;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
792;35011;35;011;20030527;MONICA;0.0016082371;ORTEGA;0.004809923;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;6
793;35016;35;016;19960617;MARTA;0.0023032913;MIREZ;1.8485484E-6;FE;0.0004750769;00000000;00000000000000000000;00000000000;6
794;35004;35;004;20040911;DANIEL;0.0044697901;DUARTE;0.0004122263;CEDRES;0.0011405544;00000000;00000000000000000000;00000000000;1
795;35004;35;004;20061105;DANIEL;0.0044697901;RICO;0.0000831847;CASTRO;0.0026452728;00000000;00000000000000000000;00000000000;1
796;35004;35;004;20030523;MONICA;0.0016082371;REDONDO;0.0001848548;DELGADO;0.0035362731;00000000;00000000000000000000;00000000000;6
797;35016;35;016;20110909;DANIEL;0.0044697901;CALZADA;0.0000739419;ALEMANY;9.2427421E-6;00000000;00000000000000000000;00000000000;1
798;35016;35;016;20080308;DANIEL;0.0044697901;VIÑAYO;7.3941937E-6;WYTTENBACH;9.2427421E-6;00000000;00000000000000000000;00000000000;1
799;35004;35;004;19980411;DANIEL;0.0044697901;URIA;5.5456453E-6;PADRON;0.0030556506;00000000;00000000000000000000;00000000000;1
800;35008;35;008;20071211;MARTA;0.0023032913;ROBLES;0.0002384627;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;6
801;35004;35;004;20060709;MARTA;0.0023032913;LOPEZ;0.0115349422;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;6
802;35016;35;016;20110330;GABRIEL;0.0016322683;AROSEMENA;9.2427421E-6;ROIG;0.0000388195;00000000;00000000000000000000;00000000000;1
803;35013;35;013;20100704;GABRIEL;0.0016322683;HERNANDEZ;0.0277319235;QUINTANA;0.0062961559;00000000;00000000000000000000;00000000000;1
804;35006;35;006;20080425;DANIEL;0.0044697901;ROMERO;0.0040131986;ALEMAN;0.0046232196;00000000;00000000000000000000;00000000000;1
805;35016;35;016;20110920;GABRIEL;0.0016322683;SUAREZ;0.0173005647;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
806;14021;14;021;19990212;GABRIEL;0.0016322683;SANTOS;0.0013106208;LOPEZ;0.0113334504;00000000;00000000000000000000;00000000000;1
807;35010;35;010;20090830;MARTA;0.0023032913;GARCIA;0.0279389609;DUQUE;0.0003863466;00000000;00000000000000000000;00000000000;6
808;35016;35;016;20100928;GABRIEL;0.0016322683;PERDOMO;0.0040557152;TRUJILLO;0.0041259601;00000000;00000000000000000000;00000000000;1
809;35016;35;016;20091103;GABRIEL;0.0016322683;MEDINA;0.0116587949;LORENZO;0.0033107502;00000000;00000000000000000000;00000000000;1
810;35004;35;004;19870118;MONICA;0.0016082371;ROQUE;0.0006821144;HIDALGO;0.0009483053;00000000;00000000000000000000;00000000000;6
811;35016;35;016;20110807;MARTA;0.0023032913;CUARENTAL;9.2427421E-6;CABRERA;0.0127716211;00000000;00000000000000000000;00000000000;6
812;35016;35;016;20040529;DOLORES;0.0037821301;FALCON;0.0047618607;GIL;0.0038209496;00000000;00000000000000000000;00000000000;6
813;35006;35;006;20010409;DANIEL;0.0044697901;ORTEGA;0.004809923;RAMIREZ;0.0092353479;00000000;00000000000000000000;00000000000;1
814;35016;35;016;20010722;GABRIEL;0.0016322683;ORTEGA;0.004809923;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
815;35004;35;004;20010116;GABRIEL;0.0016322683;CURBELO;0.0018929136;FEO;0.0004048321;00000000;00000000000000000000;00000000000;1
816;35016;35;016;20051225;MARTA;0.0023032913;ARCE;0.0000868818;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;6
817;35016;35;016;20100630;ROCIO;0.0005120479;ESPINO;0.0024511752;VEGA;0.0074200734;00000000;00000000000000000000;00000000000;6
818;35009;35;009;20030529;DANIEL;0.0044697901;MAROTO;0.0001183071;DELGADO;0.0035362731;00000000;00000000000000000000;00000000000;1
819;35014;35;014;20040228;DANIEL;0.0044697901;UMPIERREZ;0.0011109776;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;1
820;35002;35;002;20100803;DANIEL;0.0044697901;KOVACS;0.0000110913;-;0.1128612757;00000000;00000000000000000000;00000000000;1
821;35016;35;016;20020101;DANIEL;0.0044697901;TRUJILLO;0.0039318625;ORIHUELA;0.0002754337;00000000;00000000000000000000;00000000000;1
822;35016;35;016;20010730;DANIEL;0.0044697901;LOPEZ;0.0115349422;ESTUPIÑAN;0.0013938055;00000000;00000000000000000000;00000000000;1
823;35006;35;006;20040718;DANIEL;0.0044697901;MARRERO;0.0083184679;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
824;35011;35;011;20010717;DANIEL;0.0044697901;ARRUGA;3.6970969E-6;SALAZAR;0.0005065023;00000000;00000000000000000000;00000000000;1
825;35004;35;004;19971208;MARTA;0.0023032913;GONZALEZ;0.0312792879;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;6
826;35016;35;016;20120210;MARTA;0.0023032913;PEREZ;0.0247483663;TRUJILLO;0.0041259601;00000000;00000000000000000000;00000000000;6
827;35002;35;002;20090418;MARTA;0.0023032913;MEJIAS;0.0007338737;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;6
828;35001;35;001;19780101;PINO;0.0013328034;MONZON;0.0022681689;GARCIAS;0.0000240311;00000000;00000000000000000000;00000000000;6
829;35016;35;016;20090218;DANIEL;0.0044697901;RUANO;0.0010370357;PESTANA;0.0002255229;00000000;00000000000000000000;00000000000;1
830;35016;35;016;20060911;GABRIEL;0.0016322683;PEREZ;0.0247483663;DORESTE;0.0003604669;00000000;00000000000000000000;00000000000;1
831;35015;35;015;20011218;DANIEL;0.0044697901;MENDEZ;0.0029096152;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
832;35004;35;004;20100330;MARTA;0.0023032913;ALVAREZ;0.0035972752;GUADALUPE;0.0005083508;00000000;00000000000000000000;00000000000;6
833;35004;35;004;20030223;GABRIEL;0.0016322683;MENDEZ;0.0029096152;CAMEJO;0.0002440084;00000000;00000000000000000000;00000000000;1
834;35011;35;011;20030304;DANIEL;0.0044697901;OJEDA;0.0043219062;MOLINA;0.0022441378;00000000;00000000000000000000;00000000000;1
835;35016;35;016;19971018;DANIEL;0.0044697901;OCHANDO;0.0000110913;BENITEZ;0.0031185012;00000000;00000000000000000000;00000000000;1
836;35016;35;016;19120730;DOLORES;0.0037821301;MARTIN;0.0150823066;RAMOS;0.0065124361;00000000;00000000000000000000;35065561725;6
837;35004;35;004;20050713;DANIEL;0.0044697901;FAJARDO;0.0004713798;LOPEZ;0.0113334504;00000000;00000000000000000000;00000000000;1
838;35016;35;016;20090123;GABRIEL;0.0016322683;BETANCOR;0.0041185659;NUEZ;0.0015527807;00000000;00000000000000000000;00000000000;1
839;35008;35;008;20091208;DANIEL;0.0044697901;GONZALEZ;0.0312792879;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;1
840;35016;35;016;20040806;MONICA;0.0016082371;CAMPANARIO;0.0000240311;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;6
841;35016;35;016;20080507;MARTA;0.0023032913;LAO;0.0000332739;CEDRES;0.0011405544;00000000;00000000000000000000;00000000000;6
842;35013;35;013;20030109;GABRIEL;0.0016322683;MARRERO;0.0083184679;RIVERO;0.0045104582;00000000;00000000000000000000;00000000000;1
843;35016;35;016;20070118;GABRIEL;0.0016322683;GONZALEZ;0.0312792879;PULIDO;0.0014622018;00000000;00000000000000000000;00000000000;1
844;35004;35;004;20000701;ROCIO;0.0005120479;HUMIA;5.5456453E-6;VELASCO;0.0002125831;00000000;00000000000000000000;00000000000;6
845;35016;35;016;20081127;DANIEL;0.0044697901;FALCON;0.0047618607;GUTIERREZ;0.0037322193;00000000;00000000000000000000;00000000000;1
846;35016;35;016;20050917;GABRIEL;0.0016322683;HERNANDEZ;0.0277319235;CASAIS;0.0000443652;00000000;00000000000000000000;00000000000;1
847;35016;35;016;20071027;MARTA;0.0023032913;RODRIGUEZ;0.03845905;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;6
848;35006;35;006;20040812;ROCIO;0.0005120479;TACORONTE;0.0010536726;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;6
849;35016;35;016;20101009;DANIEL;0.0044697901;MARTEL;0.0022644718;ARTILES;0.003647186;00000000;00000000000000000000;00000000000;1
850;35011;35;011;20070809;DOMINGO;0.0024899947;GONZALEZ;0.0312792879;PERDOMO;0.0041684767;00000000;00000000000000000000;00000000000;1
851;35016;35;016;20090604;MARTA;0.0023032913;RAMON;0.0003512242;MONROY;0.0003660126;00000000;00000000000000000000;00000000000;6
852;9059;" 9";059;20001113;DANIEL;0.0044697901;CRESPO;0.0002994648;SORIANO;0.0001478839;00000000;00000000000000000000;00000000000;1
853;35009;35;009;20100802;DANIEL;0.0044697901;WONG;0.0000240311;CHEN;0.0000628506;00000000;00000000000000000000;00000000000;1
854;35016;35;016;20060531;MARTA;0.0023032913;GOMEZ;0.0036749143;GUARDIA;0.0004750769;00000000;00000000000000000000;00000000000;6
855;19130;19;130;20010208;ROCIO;0.0005120479;MUÑOZ;0.0016008429;OLMO;0.0000720934;00000000;00000000000000000000;00000000000;6
856;35006;35;006;20050831;MONICA;0.0016082371;LORENZO;0.0032534452;DIAZ;0.0146238666;00000000;00000000000000000000;00000000000;6
857;35009;35;009;20041023;DANIEL;0.0044697901;CODERT;1.8485484E-6;RIVERO;0.0045104582;00000000;00000000000000000000;00000000000;1
858;35016;35;016;20050809;DANIEL;0.0044697901;MARRERO;0.0083184679;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
859;35014;35;014;19980622;DANIEL;0.0044697901;ALFONSO;0.0005471703;DOCE;0.0000110913;00000000;00000000000000000000;00000000000;1
860;35004;35;004;19980825;DANIEL;0.0044697901;TAVIO;0.000744965;ROMAN;0.0003900437;00000000;00000000000000000000;00000000000;1
861;35016;35;016;20080124;GABRIEL;0.0016322683;AROCHA;0.0005028052;JIMENEZ;0.0080763081;00000000;00000000000000000000;00000000000;1
862;35016;35;016;20040925;BENEDICTO;0.000057305;PADRON;0.002861553;MOLINA;0.0022441378;00000000;00000000000000000000;00000000000;1
863;35016;35;016;19981004;DANIEL;0.0044697901;RAMIREZ;0.0096679083;BENITEZ;0.0031185012;00000000;00000000000000000000;00000000000;1
864;35016;35;016;20070403;GABRIEL;0.0016322683;SANCHEZ;0.0159917924;GIL;0.0038209496;00000000;00000000000000000000;00000000000;1
865;35001;35;001;20090930;GABRIEL;0.0016322683;QUESADA;0.0018596397;JIMENEZ;0.0080763081;00000000;00000000000000000000;00000000000;1
866;35004;35;004;20021116;DANIEL;0.0044697901;LOPEZ;0.0115349422;MENDEZ;0.0030870759;00000000;00000000000000000000;00000000000;1
867;35016;35;016;20070313;GABRIEL;0.0016322683;RODRIGUEZ;0.03845905;BORDON;0.0011553428;00000000;00000000000000000000;00000000000;1
868;35019;35;019;19970130;DANIEL;0.0044697901;HUDI;5.5456453E-6;-;0.1128612757;00000000;00000000000000000000;00000000000;1
869;35004;35;004;20020404;DANIEL;0.0044697901;GONZALEZ;0.0312792879;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
870;35004;35;004;20080704;DANIEL;0.0044697901;GONZALEZ;0.0312792879;VERA;0.0022422892;00000000;00000000000000000000;00000000000;1
871;35006;35;006;20070430;DANIEL;0.0044697901;QUINTANA;0.0059763571;PADRON;0.0030556506;00000000;00000000000000000000;00000000000;1
872;35017;35;017;20090821;DANIEL;0.0044697901;PEREZ;0.0247483663;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
873;35006;35;006;20091030;DANIEL;0.0044697901;CABRERA;0.0130803287;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
874;35004;35;004;19960526;DANIEL;0.0044697901;BRITO;0.0023883246;LUZARDO;0.0007394194;00000000;00000000000000000000;00000000000;1
875;35011;35;011;20070528;MARTA;0.0023032913;LORENZO;0.0032534452;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;6
876;35016;35;016;20060818;MARTA;0.0023032913;ARTILES;0.0034161175;GUERRA;0.0055179171;00000000;00000000000000000000;00000000000;6
877;35004;35;004;20110920;GABRIEL;0.0016322683;DO NASCIMENTO;3.6970969E-6;-;0.1128612757;00000000;00000000000000000000;00000000000;1
878;35016;35;016;20030320;DANIEL;0.0044697901;ARMAS;0.0038856488;PADILLA;0.0010277929;00000000;00000000000000000000;00000000000;1
879;35012;35;012;20020909;GABRIEL;0.0016322683;SANCHEZ;0.0159917924;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
880;35017;35;017;19940216;ALEJANDRO;0.0045529748;SANTANA;0.0321684397;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
881;35006;35;006;20080507;ALEJANDRO;0.0045529748;RODRIGUEZ;0.03845905;DORESTE;0.0003604669;00000000;00000000000000000000;00000000000;1
882;35004;35;004;20080402;ALEJANDRO;0.0045529748;RODRIGUEZ;0.03845905;NUÑEZ;0.0008447866;00000000;00000000000000000000;00000000000;1
883;35004;35;004;20020109;MIRIAM;0.0009390626;MARTIN;0.0150823066;CURBELO;0.0020204634;00000000;00000000000000000000;00000000000;6
884;35013;35;013;20061205;DANIEL;0.0044697901;GARCIA;0.0279389609;ESPINOSA;0.0005305334;00000000;00000000000000000000;00000000000;1
885;35004;35;004;20070107;ALEJANDRO;0.0045529748;GODOY;0.0018559426;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;1
886;35016;35;016;20100625;ALEJANDRO;0.0045529748;ARBELO;0.0007264795;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
887;35016;35;016;20040607;MIGUEL ANGEL;0.0042424186;SAAVEDRA;0.0023716876;BECERRA;0.00011461;00000000;00000000000000000000;00000000000;1
888;35016;35;016;20010208;ALEJANDRO;0.0045529748;SAAVEDRA;0.0023716876;FUENTES;0.0014880815;00000000;00000000000000000000;00000000000;1
889;35016;35;016;20050304;ALEJANDRO;0.0045529748;PEREZ;0.0247483663;RIVERO;0.0045104582;00000000;00000000000000000000;00000000000;1
890;35026;35;026;20050718;ALEJANDRO;0.0045529748;BUENO;0.000478774;MENDEZ;0.0030870759;00000000;00000000000000000000;00000000000;1
891;35016;35;016;20100924;MIRIAM;0.0009390626;PEREZ;0.0247483663;NUÑEZ;0.0008447866;00000000;00000000000000000000;00000000000;6
892;35016;35;016;20110511;MIRIAM;0.0009390626;ALONSO;0.0047248898;REYES;0.0046343109;00000000;00000000000000000000;00000000000;6
893;35006;35;006;20050509;DANIEL;0.0044697901;GARCIA;0.0279389609;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
894;35016;35;016;20110318;ALEJANDRO;0.0045529748;ALVARADO;0.0006174152;ORAMAS;0.0002033403;00000000;00000000000000000000;00000000000;1
895;35016;35;016;20101206;MIGUEL ANGEL;0.0042424186;GONZALEZ;0.0312792879;MORENO;0.0060817243;00000000;00000000000000000000;00000000000;1
896;35011;35;011;20111210;ALEJANDRO;0.0045529748;TORRES;0.0042442672;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;1
897;35004;35;004;20040516;MIGUEL ANGEL;0.0042424186;CARBONELL;0.0000499108;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
898;35004;35;004;19961010;ALEJANDRO;0.0045529748;CRUZ;0.0050058691;ESPINOSA;0.0005305334;00000000;00000000000000000000;00000000000;1
899;35016;35;016;20111102;MIRIAM;0.0009390626;GONZALEZ;0.0312792879;MEDINA;0.0114924256;00000000;00000000000000000000;00000000000;6
900;35016;35;016;20050312;ALEJANDRO;0.0045529748;DENIZ;0.0031277439;ACOSTA;0.0031351381;00000000;00000000000000000000;00000000000;1
901;35016;35;016;20060720;ALEJANDRO;0.0045529748;ALEMAN;0.0047378296;GEORGIEVA;0.0000129398;00000000;00000000000000000000;00000000000;1
902;35016;35;016;20010817;ALEJANDRO;0.0045529748;DAVILA;0.0008780605;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
903;35011;35;011;20070514;ALEJANDRO;0.0045529748;MONAGAS;0.0002791308;ESCUDERO;0.000134944;00000000;00000000000000000000;00000000000;1
904;35016;35;016;20091110;ALEJANDRO;0.0045529748;ALVARADO;0.0006174152;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
905;35015;35;015;20110616;ALEJANDRO;0.0045529748;ACOSTA;0.0030574991;MARRERO;0.0083498932;00000000;00000000000000000000;00000000000;1
906;35006;35;006;20110123;MIRIAM;0.0009390626;QUINTANA;0.0059763571;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;6
907;35016;35;016;20070522;ALEJANDRO;0.0045529748;MOYA;0.0002014918;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
908;35004;35;004;19960308;MIGUEL ANGEL;0.0042424186;GARCIA;0.0279389609;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
909;41091;41;091;20060401;ALEJANDRO;0.0045529748;GOMEZ;0.0036749143;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
910;35016;35;016;20030916;DANIEL;0.0044697901;GARCIA;0.0279389609;GUERRA;0.0055179171;00000000;00000000000000000000;00000000000;1
911;35017;35;017;20010215;ALEJANDRO;0.0045529748;HENRIQUEZ;0.0022903515;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
912;35001;35;001;20071203;ALEJANDRO;0.0045529748;GONZALEZ;0.0312792879;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
913;35002;35;002;20001223;ANTONIO JESUS;0.0005490189;GONZALEZ;0.0312792879;CONCEPCION;0.0004510458;00000000;00000000000000000000;00000000000;1
914;35016;35;016;19981015;DANIEL;0.0044697901;GARCIA;0.0279389609;CRUZ;0.0052092095;00000000;00000000000000000000;00000000000;1
915;35016;35;016;20110808;ALEJANDRO;0.0045529748;ARROCHA;0.0006451434;MOLA;0.0000221826;00000000;00000000000000000000;00000000000;1
916;35016;35;016;20101019;ALEJANDRO;0.0045529748;ORTIZ;0.0012533158;SEQUEDA;3.6970969E-6;00000000;00000000000000000000;00000000000;1
917;35016;35;016;20091206;ALEJANDRO;0.0045529748;DENIZ;0.0031277439;QUINTANA;0.0062961559;00000000;00000000000000000000;00000000000;1
918;35016;35;016;20060907;ALEJANDRO;0.0045529748;BUENO;0.000478774;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
919;35016;35;016;20100930;ALEJANDRO;0.0045529748;GONZALEZ;0.0312792879;MEDINA;0.0114924256;00000000;00000000000000000000;00000000000;1
920;35016;35;016;20100204;ALEJANDRO;0.0045529748;MARTIN;0.0150823066;LOPEZ;0.0113334504;00000000;00000000000000000000;00000000000;1
921;35016;35;016;20070612;MIRIAM;0.0009390626;ZINGALES;3.6970969E-6;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;6
922;35004;35;004;20021003;BARBARA;0.0006395978;DIAZ;0.0140951818;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;6
923;35013;35;013;20060312;ALEJANDRO;0.0045529748;PEREZ;0.0247483663;BETANCOR;0.0045622175;00000000;00000000000000000000;00000000000;1
924;35016;35;016;20060421;DANIEL;0.0044697901;RODRIGUEZ;0.03845905;CEDRES;0.0011405544;00000000;00000000000000000000;00000000000;1
925;35016;35;016;19770423;MIRIAM;0.0009390626;MANSO;0.000036971;SANTANA;0.0328450085;00000000;00000000000000000000;35043787675;6
926;35016;35;016;20030129;MIRIAM;0.0009390626;LOBATO;0.0001201556;GARRIGA;0.0000277282;00000000;00000000000000000000;00000000000;6
927;35016;35;016;20110106;ALEJANDRO;0.0045529748;PEREZ;0.0247483663;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
928;35016;35;016;19941101;ALEJANDRO;0.0045529748;LOPEZ;0.0115349422;MACHADO;0.0003734068;00000000;00000000000000000000;00000000000;1
929;35004;35;004;20041126;ALEJANDRO;0.0045529748;ARROCHA;0.0006451434;VALIENTE;0.0001830063;00000000;00000000000000000000;00000000000;1
930;35032;35;032;20040205;ALEJANDRO;0.0045529748;PEREZ;0.0247483663;ROSARIO;0.0022995942;00000000;00000000000000000000;00000000000;1
931;35004;35;004;20060405;ALEJANDRO;0.0045529748;DORTA;0.0004103778;YAÑEZ;0.0000646992;00000000;00000000000000000000;00000000000;1
932;35011;35;011;20061209;ALEJANDRO;0.0045529748;MEDINA;0.0116587949;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
933;35016;35;016;20100731;MIGUEL ANGEL;0.0042424186;ROMERO;0.0040131986;CORREA;0.0006858115;00000000;00000000000000000000;00000000000;1
934;35014;35;014;20120229;ALEJANDRO;0.0045529748;RODRIGUEZ;0.03845905;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
935;35012;35;012;20110509;RITA MARIA;0.0007005999;MARTEL;0.0022644718;BETANCOR;0.0045622175;00000000;00000000000000000000;00000000000;6
936;8019;" 8";019;20020601;MIGUEL ANGEL;0.0042424186;ALERT;3.6970969E-6;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;1
937;35004;35;004;20020621;MIGUEL ANGEL;0.0042424186;CARMONA;0.0006377492;JONSSON;3.6970969E-6;00000000;00000000000000000000;00000000000;1
938;35004;35;004;19991229;MIRIAM;0.0009390626;AFONSO;0.0021387705;ROSA;0.0005656558;00000000;00000000000000000000;00000000000;6
939;35009;35;009;20030722;ALEJANDRO;0.0045529748;MONTESDEOCA;0.003262688;ALMEIDA;0.0028929783;00000000;00000000000000000000;00000000000;1
940;35016;35;016;20000601;MIRIAM;0.0009390626;MELIAN;0.003643489;SUAREZ;0.0181028347;00000000;00000000000000000000;00000000000;6
941;35004;35;004;20050630;MIGUEL ANGEL;0.0042424186;CARMONA;0.0006377492;CARMONA;0.0005564131;00000000;00000000000000000000;00000000000;1
942;35016;35;016;19920824;ALEJANDRO;0.0045529748;ARTILES;0.0034161175;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
943;35002;35;002;20010308;DANIEL;0.0044697901;MARTIN;0.0150823066;MENDEZ;0.0030870759;00000000;00000000000000000000;00000000000;1
944;35011;35;011;20071217;MIRIAM;0.0009390626;PERDOMO;0.0040557152;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;6
945;35015;35;015;20110409;DANIEL;0.0044697901;BOLAÑOS;0.0023587478;PATIÑO;0.0000850332;00000000;00000000000000000000;00000000000;1
946;35013;35;013;20080524;ALEJANDRO;0.0045529748;OJEDA;0.0043219062;SILVA;0.0014270794;00000000;00000000000000000000;00000000000;1
